Point,timeStamp,Arduino,ADSReference,ADSReferenceVoltage,ads,ADSVoltage,ADSGain,Multimeter
3,2024-03-06 19:50:57,6,16982,1.0604698629718923,40,0.002250068666646321,2,0.046302
1,2024-03-06 19:51:54,28,16973,1.0615323953978089,183,-0.04481386761070589,2,0.06704
2,2024-03-06 19:51:56,112,16975,1.0612198858607744,1804,0.11250343333231605,2,0.12114
3,2024-03-06 19:51:57,8,16974,1.0613448896755884,52,0.0023750724814600053,2,0.043052
1,2024-03-06 19:52:54,12,16979,1.061094882045961,-765,0.12394128238776819,2,0.06521
2,2024-03-06 19:52:56,113,16975,1.060657368694113,1816,0.11312845240638447,2,0.12118
3,2024-03-06 19:52:57,24,16970,1.0604073610644857,35,0.0026250801110873747,2,0.045072
1,2024-03-06 19:53:54,36,16979,1.061844904934843,2226,0.07712735374004334,2,0.06575
2,2024-03-06 19:53:56,114,16971,1.060657368694113,1811,0.11550352488784449,2,0.12192
3,2024-03-06 19:53:57,6,16964,1.0605323648792992,40,0.0025625782036805323,2,0.011792
1,2024-03-06 19:54:54,120,16967,1.0617199011200293,431,-0.04993902401806696,2,0.06666
2,2024-03-06 19:54:56,113,16965,1.0603448591570788,1809,0.11387847529526658,2,0.12172
3,2024-03-06 19:54:57,9,16961,1.0604073610644857,38,0.0025625782036805323,2,0.062562
1,2024-03-06 19:55:54,0,16986,1.0609073763237404,439,0.1442544022949919,2,0.06349
2,2024-03-06 19:55:56,113,16970,1.0604073610644857,1809,0.11319095431379131,2,0.12259
3,2024-03-06 19:55:57,8,16963,1.0602823572496718,36,0.002312570574053163,2,0.042552
1,2024-03-06 19:56:54,42,16976,1.0614073915829951,1383,-0.005875179296243172,2,0.06486
2,2024-03-06 19:56:56,112,16970,1.061782403027436,1794,0.11237842951750236,2,0.12086
3,2024-03-06 19:56:57,9,16969,1.061157383953368,39,0.0033751029999694814,2,0.044412
1,2024-03-06 19:57:54,213,16987,1.0605323648792992,-568,0.10856581316568499,2,0.06779
2,2024-03-06 19:57:56,113,16968,1.0607198706015197,1803,0.11206591998046815,2,0.1208
3,2024-03-06 19:57:57,15,16964,1.060219855342265,39,0.0025625782036805323,2,0.045312
1,2024-03-06 19:58:54,254,16968,1.0616573992126226,1971,0.15025458540604877,2,0.06766
2,2024-03-06 19:58:56,112,17021,1.0609073763237404,1795,0.11231592761009551,2,0.12078
3,2024-03-06 19:58:57,6,16967,1.0604698629718923,42,0.0023750724814600053,2,0.016092
1,2024-03-06 19:59:54,51,16979,1.061844904934843,4,0.08981524094363232,2,0.06502
2,2024-03-06 19:59:56,112,16966,1.0604698629718923,1793,0.112128421887875,2,0.12069
3,2024-03-06 19:59:57,7,16962,1.0602823572496718,56,0.0021875667592394787,2,0.044962
1,2024-03-06 20:00:54,0,17001,1.0604698629718923,-510,0.12744138920255135,2,0.06734
2,2024-03-06 20:00:56,113,17004,1.060657368694113,1792,0.11225342570268869,2,0.12732
3,2024-03-06 20:00:57,7,16968,1.0604698629718923,39,0.0024375743888668477,2,0.055892
1,2024-03-06 20:02:05,32,16988,1.061032380138554,195,-0.029688406018250072,2,0.06635
2,2024-03-06 20:02:07,112,16984,1.0627199316385387,1793,0.11200341807306131,2,0.12054
3,2024-03-06 20:02:09,4,16962,1.0602823572496718,40,0.002312570574053163,2,0.013518
1,2024-03-06 20:02:54,0,16968,1.0614698934904019,2301,0.1951309549241615,2,0.06604
2,2024-03-06 20:02:56,112,16967,1.0603448591570788,1793,0.11200341807306131,2,0.12056
3,2024-03-06 20:02:57,2,16963,1.060219855342265,49,0.002250068666646321,2,0.057594
1,2024-03-06 20:03:54,293,16970,1.0605323648792992,1257,0.17675539414654987,2,0.06741
2,2024-03-06 20:03:56,112,16968,1.0605323648792992,1797,0.11281594286935026,2,0.12055
3,2024-03-06 20:03:57,9,16980,1.0608448744163335,57,0.003250099185155797,2,0.034398
1,2024-03-06 20:05:05,67,16974,1.0614698934904019,809,0.15006707968382826,2,0.06795
2,2024-03-06 20:05:07,114,16989,1.0616573992126226,1788,0.11262843714712974,2,0.12022
3,2024-03-06 20:05:09,11,16967,1.060657368694113,36,0.002312570574053163,2,0.008658
1,2024-03-06 20:06:05,0,16975,1.0613448896755884,1590,0.1641925107577746,2,0.06831
2,2024-03-06 20:06:07,112,16975,1.0615948973052156,1821,0.11256593523972289,2,0.12452
3,2024-03-06 20:06:09,6,16970,1.0604073610644857,54,0.002250068666646321,2,0.045392
1,2024-03-06 20:06:54,55,16983,1.0615323953978089,-794,0.11950364696188238,2,0.06568
2,2024-03-06 20:06:56,113,16965,1.0605948667867062,1790,0.11194091616565448,2,0.12052
3,2024-03-06 20:06:57,7,16967,1.0605948667867062,42,0.0021875667592394787,2,0.064904
1,2024-03-06 20:07:54,12,16966,1.0604698629718923,-180,0.1105033722952971,2,0.06872
2,2024-03-06 20:07:56,112,16971,1.0619699087496566,1793,0.11156590472121343,2,0.1201
3,2024-03-06 20:07:57,20,16968,1.0603448591570788,38,0.0021875667592394787,2,0.015832
1,2024-03-06 20:08:54,625,16965,1.0604698629718923,2192,0.10262813196203498,2,0.06766
2,2024-03-06 20:08:56,112,16984,1.0616573992126226,1792,0.11156590472121343,2,0.12021
3,2024-03-06 20:08:57,7,16970,1.0604698629718923,44,0.004312631611072116,2,0.065236
1,2024-03-06 20:09:54,0,16970,1.0607198706015197,2244,0.06331443220313121,2,0.0684
2,2024-03-06 20:09:56,112,16974,1.0607198706015197,1789,0.11131589709158606,2,0.12307
3,2024-03-06 20:09:57,8,16969,1.061782403027436,54,0.00250007629627369,2,0.047422
1,2024-03-06 20:10:54,79,16970,1.0605948667867062,-27,0.14031678212836085,2,0.06974
2,2024-03-06 20:10:56,111,16971,1.060657368694113,1780,0.11131589709158606,2,0.11991
3,2024-03-06 20:10:57,8,16973,1.0616573992126226,43,0.0034376049073763237,2,0.046502
1,2024-03-06 20:11:54,368,16968,1.061844904934843,2053,0.17544285409100618,2,0.06624
2,2024-03-06 20:11:56,113,16968,1.0614698934904019,1779,0.11106588946195868,2,0.11977
3,2024-03-06 20:11:57,7,16986,1.0616573992126226,37,0.0028125858333079012,2,0.047012
1,2024-03-06 20:12:54,50,16969,1.0604698629718923,2532,0.01800054933317057,2,0.0672
2,2024-03-06 20:12:56,112,16969,1.0605323648792992,1774,0.11081588183233132,2,0.11955
3,2024-03-06 20:12:57,7,16972,1.0615323953978089,39,0.00250007629627369,2,0.057318
1,2024-03-06 20:13:54,215,16974,1.060657368694113,2016,-0.0006875209814752647,2,0.07038
2,2024-03-06 20:13:56,110,16972,1.0609073763237404,1777,0.11131589709158606,2,0.11982
3,2024-03-06 20:13:57,9,16970,1.0605323648792992,46,0.0023750724814600053,2,0.010016
1,2024-03-06 20:14:54,45,16973,1.0632824488052004,579,-0.04350132755516221,2,0.06989
2,2024-03-06 20:14:56,112,16969,1.061094882045961,1800,0.11137839899899289,2,0.12524
3,2024-03-06 20:14:57,6,16962,1.0601573534348583,38,0.0026250801110873747,2,0.024316
1,2024-03-06 20:15:54,211,16967,1.0605323648792992,882,0.1375666982024598,2,0.06535
2,2024-03-06 20:15:56,112,16973,1.0613448896755884,1776,0.11137839899899289,2,0.1196
3,2024-03-06 20:15:57,34,16964,1.0604073610644857,36,0.0025625782036805323,2,0.042492
1,2024-03-06 20:16:54,164,16983,1.061094882045961,2287,0.055939207129123814,2,0.06997
2,2024-03-06 20:16:56,111,16966,1.0603448591570788,1782,0.11137839899899289,2,0.1199
3,2024-03-06 20:16:57,5,16963,1.0601573534348583,33,0.0034376049073763237,2,0.049352
1,2024-03-06 20:17:54,365,16968,1.0609073763237404,1775,0.17656788842432936,2,0.07042
2,2024-03-06 20:17:56,112,16966,1.0602823572496718,1798,0.11206591998046815,2,0.12082
3,2024-03-06 20:17:57,6,16965,1.061094882045961,41,0.002250068666646321,2,0.061638
1,2024-03-06 20:18:54,208,16969,1.0609698782311472,188,0.008500259407330547,2,0.07061
2,2024-03-06 20:18:56,112,16985,1.0607198706015197,1829,0.11350346385082553,2,0.121
3,2024-03-06 20:18:57,6,16968,1.0605323648792992,40,0.00250007629627369,2,0.027396
1,2024-03-06 20:19:54,47,16981,1.061782403027436,3067,0.02031311990722373,2,0.06587
2,2024-03-06 20:19:56,113,16986,1.060657368694113,1799,0.1124409314249092,2,0.12199
3,2024-03-06 20:19:57,8,17991,1.0604698629718923,38,0.0025625782036805323,2,0.045512
1,2024-03-06 20:20:54,191,17015,1.0616573992126226,-142,-0.029063386944181646,2,0.06926
2,2024-03-06 20:20:56,113,16968,1.0605948667867062,1806,0.11287844477675711,2,0.12137
3,2024-03-06 20:20:57,5,16999,1.0615323953978089,47,0.003187597277748955,2,0.043612
1,2024-03-06 20:21:54,0,16972,1.0607823725089267,2235,0.04356382946256905,2,0.06765
2,2024-03-06 20:21:56,113,16969,1.0613448896755884,1808,0.11356596575823237,2,0.12161
3,2024-03-06 20:21:57,9,16981,1.061782403027436,37,0.0038751182592242197,2,0.042662
1,2024-03-06 20:22:54,53,16967,1.0615323953978089,-845,0.11481600390636922,2,0.06759
2,2024-03-06 20:22:56,114,16976,1.0617199011200293,1805,0.11356596575823237,2,0.12126
3,2024-03-06 20:22:57,7,16985,1.0605948667867062,36,0.0023750724814600053,2,0.047748
1,2024-03-06 20:23:54,76,16985,1.061094882045961,-600,0.1258788415173803,2,0.06735
2,2024-03-06 20:23:56,113,16966,1.0604698629718923,1801,0.11237842951750236,2,0.12109
3,2024-03-06 20:23:57,8,16967,1.0604698629718923,38,0.00250007629627369,2,0.036026
1,2024-03-06 20:24:54,7,16980,1.0615948973052156,373,-0.048938993499557486,2,0.0689
2,2024-03-06 20:24:56,113,16987,1.0609073763237404,1801,0.11256593523972289,2,0.12108
3,2024-03-06 20:24:57,6,16972,1.0609073763237404,60,0.0024375743888668477,2,0.043272
1,2024-03-06 20:25:54,0,16972,1.061782403027436,331,-0.036376110110782185,2,0.06941
2,2024-03-06 20:26:07,113,16974,1.0614698934904019,1806,0.11344096194341868,2,0.12143
3,2024-03-06 20:26:09,12,16974,1.0608448744163335,68,0.003312601092562639,2,0.014288
1,2024-03-06 20:26:54,266,16967,1.0604698629718923,2196,0.03881368449964904,2,0.06598
2,2024-03-06 20:26:56,114,16967,1.0603448591570788,1814,0.11281594286935026,2,0.12148
3,2024-03-06 20:26:57,12,16986,1.0612198858607744,40,0.002937589648121586,2,0.032864
1,2024-03-06 20:27:54,199,16967,1.0605323648792992,2614,0.011187841425824763,2,0.06984
2,2024-03-06 20:27:56,114,16966,1.0607823725089267,1803,0.11281594286935026,2,0.1214
3,2024-03-06 20:27:57,6,16967,1.0603448591570788,54,0.0030000915555284282,2,0.037506
1,2024-03-06 20:28:54,24,16973,1.0617199011200293,1762,0.17506784264656516,2,0.07005
2,2024-03-06 20:28:56,113,16969,1.0604073610644857,1808,0.11281594286935026,2,0.12143
3,2024-03-06 20:28:57,8,16972,1.0604073610644857,34,0.0024375743888668477,2,0.02621
1,2024-03-06 20:29:54,45,16968,1.0604698629718923,2594,0.01712552262947478,2,0.07186
2,2024-03-06 20:29:56,116,16965,1.0604698629718923,1802,0.1137534714804529,2,0.12136
3,2024-03-06 20:29:57,8,16969,1.061094882045961,51,0.0028125858333079012,2,0.052862
1,2024-03-06 20:30:54,284,16973,1.0608448744163335,425,0.02281319620349742,2,0.07753
2,2024-03-06 20:30:56,114,16985,1.0617199011200293,1801,0.11325345622119816,2,0.12133
3,2024-03-06 20:30:57,5,16970,1.0614073915829951,58,0.0028750877407147436,2,0.042902
1,2024-03-06 20:31:54,201,16968,1.0604073610644857,1534,0.1603798944059572,2,0.06923
2,2024-03-06 20:31:56,114,16974,1.0614698934904019,1816,1.0609073763237404,2,0.12157
3,2024-03-06 20:31:57,7,16986,1.0629074373607592,44,0.00250007629627369,2,0.024862
1,2024-03-06 20:32:54,215,16968,1.0605948667867062,658,-0.03675112155522324,2,0.06884
2,2024-03-06 20:32:56,114,16973,1.062219916379284,1798,0.11156590472121343,2,0.12035
3,2024-03-06 20:32:57,4,16973,1.060657368694113,41,0.002125064851832637,2,0.007438
1,2024-03-06 20:33:54,46,16970,1.0607823725089267,274,-0.011625354777672658,2,0.07064
2,2024-03-06 20:33:56,112,16989,1.0612198858607744,1787,0.11162840662862027,2,0.1201
3,2024-03-06 20:33:57,6,16963,1.060219855342265,42,0.00250007629627369,2,0.035304
1,2024-03-06 20:34:54,274,16988,1.0607823725089267,1766,0.16694259468367567,2,0.06969
2,2024-03-06 20:34:56,113,16971,1.0604073610644857,1805,0.11200341807306131,2,0.12069
3,2024-03-06 20:34:57,6,16963,1.060219855342265,33,0.003312601092562639,2,0.053952
1,2024-03-06 20:35:54,71,16979,1.0608448744163335,28,0.13087899410992765,2,0.06578
2,2024-03-06 20:35:56,113,16985,1.0615948973052156,1796,0.11206591998046815,2,0.12047
3,2024-03-06 20:35:57,8,16984,1.0616573992126226,37,0.002937589648121586,2,0.045952
1,2024-03-06 20:36:54,30,16987,1.0612823877681814,209,0.13637916196172978,2,0.06757
2,2024-03-06 20:36:56,112,16987,1.0607823725089267,1782,0.11137839899899289,2,0.11986
3,2024-03-06 20:36:57,8,16962,1.0634699545274209,39,0.0018750572222052675,2,0.037282
1,2024-03-06 20:37:54,333,16971,1.061844904934843,175,0.01631299783318583,2,0.07409
2,2024-03-06 20:37:56,112,16968,1.0605323648792992,1767,0.16525504318369091,2,0.15309
3,2024-03-06 20:37:57,6,16964,1.0603448591570788,38,0.002250068666646321,2,0.053228
1,2024-03-06 20:38:54,89,16976,1.0609698782311472,1584,-0.01525046540726951,2,0.07629
2,2024-03-06 20:38:56,110,16995,1.061032380138554,1738,0.10862831507309183,2,0.11722
3,2024-03-06 20:38:57,8,16966,1.0604073610644857,37,0.0021875667592394787,2,0.0574
1,2024-03-06 20:39:54,0,16987,1.0607198706015197,2212,0.1004405652027955,2,0.07087
2,2024-03-06 20:39:56,108,17004,1.0607198706015197,1721,0.10856581316568499,2,0.11702
3,2024-03-06 20:39:57,7,16975,1.0609698782311472,34,0.003500106814783166,2,0.042892
1,2024-03-06 20:40:54,22,16974,1.0607823725089267,1299,-0.0019375591296121098,2,0.06748
2,2024-03-06 20:40:56,108,16972,1.0616573992126226,1713,0.10700326548051393,2,0.1157
3,2024-03-06 20:40:57,8,16968,1.061157383953368,48,0.0024375743888668477,2,0.043712
1,2024-03-06 20:41:54,76,16977,1.0607198706015197,-654,0.14175432599871823,2,0.07666
2,2024-03-06 20:41:56,107,16972,1.0609698782311472,1709,0.10662825403607287,2,0.11523
3,2024-03-06 20:41:57,8,16965,1.0602823572496718,44,0.002250068666646321,2,0.040162
1,2024-03-06 20:42:54,26,16989,1.0612823877681814,-246,0.10181560716574603,2,0.06734
2,2024-03-06 20:42:56,108,16972,1.061157383953368,1699,0.10681575975829341,2,0.1148
3,2024-03-06 20:42:57,15,16973,1.0605948667867062,38,0.0023750724814600053,2,0.021118
1,2024-03-06 20:43:54,111,16975,1.061782403027436,3053,0.017000518814661095,2,0.06384
2,2024-03-06 20:43:56,108,16971,1.060657368694113,1716,0.10544071779534288,2,0.11401
3,2024-03-06 20:43:57,8,16965,1.061094882045961,42,0.003187597277748955,2,0.047816
1,2024-03-06 20:44:54,257,16967,1.0614698934904019,122,-0.029875911740470596,2,0.06208
2,2024-03-06 20:44:56,105,16970,1.0604073610644857,1691,0.10481569872127446,2,0.11289
3,2024-03-06 20:44:57,7,16971,1.0603448591570788,38,-2.045999938962981,2,0.041872
1,2024-03-06 20:45:54,32,17000,1.0604698629718923,603,0.1454419385357219,2,0.06426
2,2024-03-06 20:45:56,104,16968,1.0605323648792992,1654,0.10337815485091709,2,0.11195
3,2024-03-06 20:45:57,4,16981,1.0614698934904019,47,0.002312570574053163,2,0.038302
1,2024-03-06 20:46:54,0,16971,1.061032380138554,2906,0.005812677388836329,2,0.06516
2,2024-03-06 20:46:56,102,16968,1.060657368694113,1631,0.10206561479537339,2,0.11071
3,2024-03-06 20:46:57,7,16968,1.0619699087496566,47,0.0023750724814600053,2,0.011372
1,2024-03-06 20:47:54,305,16974,1.0615948973052156,556,0.1399417706839198,2,0.06598
2,2024-03-06 20:47:56,103,16972,1.0607198706015197,1620,0.1019406109805597,2,0.10978
3,2024-03-06 20:47:57,2,16969,1.0604698629718923,36,0.0023750724814600053,2,0.010574
1,2024-03-06 20:49:54,314,16964,1.0603448591570788,963,0.1464419690542314,2,0.06665
2,2024-03-06 20:49:56,101,16966,1.061157383953368,1597,0.09975304422132024,2,0.10835
3,2024-03-06 20:49:57,8,16965,1.0613448896755884,41,0.00250007629627369,2,0.011598
1,2024-03-06 20:50:54,0,16968,1.0605323648792992,108,0.030625934629352702,2,0.06804
2,2024-03-06 20:50:56,101,16975,1.0604073610644857,1595,0.09969054231391339,2,0.10822
3,2024-03-06 20:50:57,7,16970,1.0607823725089267,51,0.0021875667592394787,2,0.039142
1,2024-03-06 20:51:54,0,16971,1.0605323648792992,-83,0.08187749870296335,2,0.06756
2,2024-03-06 20:51:56,101,16971,1.0608448744163335,1625,0.10019055757316812,2,0.10828
3,2024-03-06 20:51:57,5,16973,1.061094882045961,34,0.0031250953703421125,2,0.009142
1,2024-03-06 20:52:54,37,16975,1.060657368694113,2340,0.05456416516617328,2,0.06804
2,2024-03-06 20:52:56,101,16970,1.0615948973052156,1597,0.09969054231391339,2,0.10834
3,2024-03-06 20:52:57,4,16968,1.063844965971862,39,0.002687582018494217,2,0.012856
1,2024-03-06 20:53:54,0,16968,1.0604698629718923,837,-0.032563493758964814,2,0.06932
2,2024-03-06 20:53:56,100,16969,1.0608448744163335,1598,0.09981554612872708,2,0.10714
3,2024-03-06 20:53:57,8,16965,1.0605948667867062,37,0.0034376049073763237,2,0.050052
1,2024-03-06 20:54:54,61,16975,1.0616573992126226,614,-0.04793896298104801,2,0.06906
2,2024-03-06 20:54:56,101,16976,1.0609073763237404,1598,0.10062807092501602,2,0.10847
3,2024-03-06 20:54:57,8,16968,1.0607823725089267,44,0.00250007629627369,2,0.042442
1,2024-03-06 20:55:54,0,16968,1.061157383953368,65,0.02550077822199164,2,0.06681
2,2024-03-06 20:55:56,101,16967,1.0604073610644857,1646,0.10094058046205023,2,0.10851
3,2024-03-06 20:55:57,10,16962,1.060219855342265,41,0.0021875667592394787,2,0.025952
1,2024-03-06 20:56:54,109,16968,1.061032380138554,2173,-0.005812677388836329,2,0.06862
2,2024-03-06 20:56:56,101,16976,1.061782403027436,1606,0.1000030518509476,2,0.10864
3,2024-03-06 20:56:57,10,16967,1.0608448744163335,53,0.0033751029999694814,2,0.010888
1,2024-03-06 20:57:54,49,16969,1.0607198706015197,-738,0.1353791314432203,2,0.06816
2,2024-03-06 20:57:56,102,16970,1.0605948667867062,1614,0.10025305948057497,2,0.10881
3,2024-03-06 20:57:57,16,16983,1.0607823725089267,58,0.00306259346293527,2,0.058802
1,2024-03-06 20:58:54,334,16965,1.0625949278237252,2156,0.13056648457289347,2,0.06902
2,2024-03-06 20:58:56,100,16973,1.0607823725089267,1611,0.10056556901760919,2,0.10896
3,2024-03-06 20:58:58,7,16984,1.0602823572496718,46,0.0024375743888668477,2,0.005556
1,2024-03-06 20:59:54,83,16978,1.0614073915829951,-248,0.10794079409161657,2,0.06974
2,2024-03-06 20:59:56,100,16977,1.0608448744163335,1629,0.10112808618427077,2,0.10962
3,2024-03-06 20:59:57,2,16983,1.060657368694113,40,0.00306259346293527,2,0.040192
1,2024-03-06 21:00:54,88,16975,1.0602823572496718,1675,0.18913077181310467,2,0.07009
2,2024-03-06 21:00:56,103,16983,1.0607823725089267,1613,0.10181560716574603,2,0.10931
3,2024-03-06 21:00:57,5,16963,1.060219855342265,46,0.002250068666646321,2,0.034608
1,2024-03-06 21:01:54,43,16972,1.0612823877681814,-151,0.09887801751762444,2,0.0687
2,2024-03-06 21:01:56,100,16968,1.0602823572496718,1612,0.1008780785546434,2,0.10943
3,2024-03-06 21:01:57,6,16961,1.0605323648792992,37,0.002750083925901059,2,0.019226
1,2024-03-06 21:02:54,98,16977,1.0607823725089267,348,-0.047313943906979586,2,0.07125
2,2024-03-06 21:02:56,102,16970,1.060657368694113,1622,0.10125308999908444,2,0.10929
3,2024-03-06 21:02:57,8,16964,1.0605948667867062,40,0.002937589648121586,2,0.047252
1,2024-03-06 21:03:54,57,16980,1.0614698934904019,2462,0.008000244148075809,2,0.06883
2,2024-03-06 21:03:56,107,16965,1.0603448591570788,1619,0.10225312051759393,2,0.10904
3,2024-03-06 21:03:57,8,16961,1.0602823572496718,39,0.002250068666646321,2,0.043262
1,2024-03-06 21:04:54,13,16966,1.0614698934904019,-749,0.13425409710989716,2,0.07011
2,2024-03-06 21:04:56,102,16968,1.060657368694113,1631,0.10094058046205023,2,0.10958
3,2024-03-06 21:04:57,5,16970,1.061844904934843,41,0.002312570574053163,2,0.015782
1,2024-03-06 21:05:54,26,16970,1.0605323648792992,2129,0.1454419385357219,2,0.07152
2,2024-03-06 21:05:56,102,16971,1.0629074373607592,1617,0.1008780785546434,2,0.10951
3,2024-03-06 21:05:58,9,16967,1.0616573992126226,47,0.0026250801110873747,2,0.043152
1,2024-03-06 21:06:54,159,16967,1.0604073610644857,505,0.13600415051728876,2,0.07106
2,2024-03-06 21:06:56,103,16969,1.0607198706015197,1620,0.10106558427686392,2,0.10955
3,2024-03-06 21:06:57,7,16967,1.0602823572496718,34,0.0019375591296121098,2,0.04188
1,2024-03-06 21:07:54,127,16965,1.0605948667867062,2158,0.1420043336283456,2,0.07162
2,2024-03-06 21:07:56,101,16972,1.0609073763237404,1616,0.10100308236945708,2,0.10971
3,2024-03-06 21:07:57,8,16966,1.0605948667867062,36,0.0030000915555284282,2,0.044192
1,2024-03-06 21:08:54,0,16965,1.0604698629718923,162,0.15037958922086248,2,0.06928
2,2024-03-06 21:08:56,103,16974,1.0614073915829951,1620,0.10106558427686392,2,0.10971
3,2024-03-06 21:08:57,7,16988,1.0617199011200293,34,0.002250068666646321,2,0.043762
1,2024-03-06 21:09:54,154,16972,1.0607198706015197,2816,0.00943778801843318,2,0.07101
2,2024-03-06 21:09:56,103,16972,1.0607198706015197,1618,0.10094058046205023,2,0.10977
3,2024-03-06 21:09:57,7,16979,1.061032380138554,51,0.006187688833277383,2,0.021412
1,2024-03-06 21:10:54,132,16978,1.0609698782311472,3058,0.007562730796227912,2,0.0687
2,2024-03-06 21:10:56,102,17001,1.061094882045961,1636,-1.9465594042786951,2,0.10981
3,2024-03-06 21:10:57,7,16984,1.0615323953978089,39,0.0025625782036805323,2,0.03835
1,2024-03-06 21:11:54,160,16969,1.0605323648792992,1175,-0.0024375743888668477,2,0.07118
2,2024-03-06 21:11:56,101,16971,1.061032380138554,1618,0.10125308999908444,2,0.10981
3,2024-03-06 21:11:57,7,16984,1.061094882045961,38,0.0030000915555284282,2,0.054742
1,2024-03-06 21:12:54,36,16970,1.0639074678792688,1553,0.1951309549241615,2,0.06891
2,2024-03-06 21:12:56,102,16971,1.061032380138554,1620,0.10181560716574603,2,0.10996
3,2024-03-06 21:12:57,7,16986,1.060657368694113,46,0.002125064851832637,2,0.044982
1,2024-03-06 21:14:05,0,16974,1.061782403027436,218,0.01662550737022004,2,0.07033
2,2024-03-06 21:14:07,102,16968,1.0604698629718923,1619,0.10144059572130497,2,0.10993
3,2024-03-06 21:14:09,13,16965,1.0604073610644857,37,0.002312570574053163,2,0.003714
1,2024-03-06 21:14:54,101,16966,1.0605323648792992,2500,0.03575109103671377,2,0.07251
2,2024-03-06 21:14:56,103,16968,1.0605948667867062,1626,0.10187810907315288,2,0.11025
3,2024-03-06 21:14:58,2,16963,1.0604073610644857,39,0.002250068666646321,2,0.017422
1,2024-03-06 21:15:54,48,16972,1.0604073610644857,-635,0.12731638538773765,2,0.07315
2,2024-03-06 21:15:56,103,16968,1.0609698782311472,1632,0.10187810907315288,2,0.11038
3,2024-03-06 21:15:58,8,16968,1.0616573992126226,42,0.0023750724814600053,2,0.056406
1,2024-03-06 21:16:54,0,16984,1.0616573992126226,68,0.0038751182592242197,2,0.07226
2,2024-03-06 21:16:56,103,16988,1.0615323953978089,1641,0.10287813959166235,2,0.1106
3,2024-03-06 21:16:58,7,16963,1.0601573534348583,36,0.0020625629444257945,2,0.061772
1,2024-03-06 21:17:54,132,16972,1.0615948973052156,507,-0.04162627033295694,2,0.06875
2,2024-03-06 21:17:56,107,16968,1.060657368694113,1638,0.10219061861018708,2,0.11077
3,2024-03-06 21:17:58,7,16963,1.060219855342265,40,0.002125064851832637,2,0.042292
1,2024-03-06 21:18:54,55,16972,1.0617199011200293,2186,0.14431690420239876,2,0.06879
2,2024-03-06 21:18:56,103,16969,1.0603448591570788,1645,0.10212811670278024,2,0.11071
3,2024-03-06 21:18:58,7,16962,1.0601573534348583,30,0.002250068666646321,2,0.046122
1,2024-03-06 21:19:54,174,16984,1.0612198858607744,-275,0.09819049653614917,2,0.07031
2,2024-03-06 21:19:56,103,16966,1.062219916379284,1632,0.10225312051759393,2,0.11074
3,2024-03-06 21:19:57,6,16973,1.0605323648792992,53,0.0025625782036805323,2,0.059284
1,2024-03-06 21:20:54,31,16969,1.0616573992126226,471,-0.04162627033295694,2,0.07271
2,2024-03-06 21:20:56,102,16975,1.0612198858607744,1632,0.10244062623981445,2,0.11071
3,2024-03-06 21:20:58,6,16993,1.0604698629718923,37,0.0030000915555284282,2,0.04244
1,2024-03-06 21:21:54,0,16971,1.061782403027436,13,0.08600262459181494,2,0.06998
2,2024-03-06 21:21:56,104,16979,1.0621574144718773,1635,0.1028156376842555,2,0.11074
3,2024-03-06 21:21:58,8,16969,1.0605948667867062,38,0.0019375591296121098,2,0.045662
1,2024-03-06 21:22:54,520,16969,1.0607198706015197,2024,0.10731577501754815,2,0.06919
2,2024-03-06 21:22:56,103,16985,1.0627824335459457,1642,0.10256563005462813,2,0.11111
3,2024-03-06 21:22:58,12,16965,1.0602823572496718,40,0.002312570574053163,2,0.042322
1,2024-03-06 21:23:54,0,16985,1.0614073915829951,397,0.04262630085146642,2,0.06904
2,2024-03-06 21:23:56,103,16966,1.061032380138554,1641,0.10262813196203498,2,0.11114
3,2024-03-06 21:23:58,8,16982,1.0636574602496414,39,0.0021875667592394787,2,0.025502
1,2024-03-06 21:24:54,0,16971,1.060657368694113,-652,0.12550383007293925,2,0.07286
2,2024-03-06 21:24:56,104,16978,1.0612823877681814,1643,0.10269063386944181,2,0.11121
3,2024-03-06 21:24:58,7,16972,1.061094882045961,52,0.0020625629444257945,2,0.00757
1,2024-03-06 21:25:54,0,16981,1.0612198858607744,2441,0.13437910092471084,2,0.07475
2,2024-03-06 21:25:56,103,16967,1.0605323648792992,1649,0.10306564531388288,2,0.12178
3,2024-03-06 21:25:58,6,16964,1.0603448591570788,37,0.002125064851832637,2,0.049382
1,2024-03-06 21:26:54,122,16977,1.0609073763237404,2325,0.12125370036927396,2,0.07375
2,2024-03-06 21:26:56,104,16978,1.061844904934843,1650,0.10337815485091709,2,0.11145
3,2024-03-06 21:26:58,6,16964,1.060657368694113,29,0.0024375743888668477,2,0.041262
1,2024-03-06 21:27:54,0,16967,1.0615323953978089,-100,0.1346291085543382,2,0.06916
2,2024-03-06 21:27:56,104,16967,1.061844904934843,1641,0.10256563005462813,2,0.11116
3,2024-03-06 21:27:58,8,16966,1.060219855342265,31,0.0030000915555284282,2,0.043862
1,2024-03-06 21:28:54,216,16973,1.061157383953368,894,-0.0035626087221900084,2,0.07035
2,2024-03-06 21:28:56,102,16987,1.0617199011200293,1641,0.10287813959166235,2,0.11103
3,2024-03-06 21:28:58,8,16963,1.0604073610644857,39,0.002250068666646321,2,0.051578
1,2024-03-06 21:29:54,57,16987,1.0609073763237404,217,0.14250434888760036,2,0.07135
